"ID";"Salt Stripped Molecule";"Salt Stripped Molecule (InChI Code)";"Salt Stripped Molecule (InChI Key)";"Class";"duplicate-type-classifier"
"JR_0471";"COC(=O)C1CCCCN1S(=O)(=O)c1cc(F)ccc1C";"InChI=1S/C14H18FNO4S/c1-10-6-7-11(15)9-13(10)21(18,19)16-8-4-3-5-12(16)14(17)20-2/h6-7,9,12H,3-5,8H2,1-2H3/t12-/m0/s1";"UUNFNTQWCRRLBK-LBPRGKRZSA-N";"E3Nonbinder";"unique"
"JR_0472";"COC(=O)C1CCCCN1S(=O)(=O)c1cc(S(C)(=O)=O)ccc1C";"InChI=1S/C15H21NO6S2/c1-11-7-8-12(23(3,18)19)10-14(11)24(20,21)16-9-5-4-6-13(16)15(17)22-2/h7-8,10,13H,4-6,9H2,1-3H3/t13-/m0/s1";"ZOPHKNKFYPBWTG-ZDUSSCGKSA-N";"E3Nonbinder";"unique"
"JR_0473";"COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)c1ccc(Cl)c(Cl)c1";"InChI=1S/C21H19Cl2N3O4/c1-30-21(29)18(9-13-10-24-17-5-3-2-4-14(13)17)26-19(27)11-25-20(28)12-6-7-15(22)16(23)8-12/h2-8,10,18,24H,9,11H2,1H3,(H,25,28)(H,26,27)/t18-/m0/s1";"HWTOMZZYBLTEHH-SFHVURJKSA-N";"E3Nonbinder";"unique"
"JR_0474";"COC(=O)C(Cc1ccccc1)NC(=O)c1c(-c2ccccc2)noc1C";"InChI=1S/C21H20N2O4/c1-14-18(19(23-27-14)16-11-7-4-8-12-16)20(24)22-17(21(25)26-2)13-15-9-5-3-6-10-15/h3-12,17H,13H2,1-2H3,(H,22,24)/t17-/m0/s1";"SDZUGDJVULXJBH-KRWDZBQOSA-N";"E3Nonbinder";"unique"
"JR_0475";"COC(=O)c1ccc(C[NH+](C)C2CCc3ccccc32)cc1";"InChI=1S/C19H21NO2/c1-20(18-12-11-15-5-3-4-6-17(15)18)13-14-7-9-16(10-8-14)19(21)22-2/h3-10,18H,11-13H2,1-2H3/p+1/t18-/m0/s1";"HDZHSFJQXXIVIO-SFHVURJKSA-O";"E3Nonbinder";"unique"
"JR_0476";"COC(=O)c1ccc(S(=O)(=O)N(C)CC(C)C(=O)OC)cc1";"InChI=1S/C14H19NO6S/c1-10(13(16)20-3)9-15(2)22(18,19)12-7-5-11(6-8-12)14(17)21-4/h5-8,10H,9H2,1-4H3/t10-/m0/s1";"RWTXCLSJLSEDHA-JTQLQIEISA-N";"E3Nonbinder";"unique"
"JR_0477";"COC(=O)c1ccc(S(=O)(=O)N2CCCC2c2cc(C)on2)cc1";"InChI=1S/C16H18N2O5S/c1-11-10-14(17-23-11)15-4-3-9-18(15)24(20,21)13-7-5-12(6-8-13)16(19)22-2/h5-8,10,15H,3-4,9H2,1-2H3/t15-/m0/s1";"REDYMCFZXXILPX-HNNXBMFYSA-N";"E3Nonbinder";"unique"
"JR_0478";"COC(=O)c1cccc(CN2C(=O)NC(C)(Cc3ccc4c(c3)OCO4)C2=O)c1";"InChI=1S/C21H20N2O6/c1-21(10-13-6-7-16-17(9-13)29-12-28-16)19(25)23(20(26)22-21)11-14-4-3-5-15(8-14)18(24)27-2/h3-9H,10-12H2,1-2H3,(H,22,26)/t21-/m0/s1";"AYOZWBVSHOOCCD-NRFANRHFSA-N";"E3Nonbinder";"unique"
"JR_0479";"COC(=O)c1cccc(OCC(O)C[NH+](C)CCc2ccc(OC)c(OC)c2)c1";"InChI=1S/C22H29NO6/c1-23(11-10-16-8-9-20(26-2)21(12-16)27-3)14-18(24)15-29-19-7-5-6-17(13-19)22(25)28-4/h5-9,12-13,18,24H,10-11,14-15H2,1-4H3/p+1/t18-/m0/s1";"ZADOXTBLWFXACG-SFHVURJKSA-O";"E3Nonbinder";"unique"
"JR_0480";"COCC(=O)N1CCC(NC(=O)C(NC(=O)OCc2ccccc2)C(C)C)CC1";"InChI=1S/C21H31N3O5/c1-15(2)19(23-21(27)29-13-16-7-5-4-6-8-16)20(26)22-17-9-11-24(12-10-17)18(25)14-28-3/h4-8,15,17,19H,9-14H2,1-3H3,(H,22,26)(H,23,27)/t19-/m0/s1";"IDWIDGANNQPMDZ-IBGZPJMESA-N";"E3Nonbinder";"unique"
"JR_0483";"COCCCNC(=O)CN(C)C(=O)c1cccc2c3c([nH]c12)CCC(C)C3";"InChI=1S/C21H29N3O3/c1-14-8-9-18-17(12-14)15-6-4-7-16(20(15)23-18)21(26)24(2)13-19(25)22-10-5-11-27-3/h4,6-7,14,23H,5,8-13H2,1-3H3,(H,22,25)/t14-/m0/s1";"XTBPXCNQYVRGGJ-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0484";"COCCC[NH2+]CC(O)COc1ccc(C)cc1";"InChI=1S/C14H23NO3/c1-12-4-6-14(7-5-12)18-11-13(16)10-15-8-3-9-17-2/h4-7,13,15-16H,3,8-11H2,1-2H3/p+1/t13-/m0/s1";"KEQGARUODFIGHT-ZDUSSCGKSA-O";"E3Nonbinder";"unique"
"JR_0485";"COCC[NH+]1CCCC1c1cccs1";"InChI=1S/C11H17NOS/c1-13-8-7-12-6-2-4-10(12)11-5-3-9-14-11/h3,5,9-10H,2,4,6-8H2,1H3/p+1/t10-/m0/s1";"SZVVOXUMPVBSTN-JTQLQIEISA-O";"E3Nonbinder";"unique"
"JR_0486";"COCCNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(F)cc1";"InChI=1S/C21H22FN3O3/c1-28-11-10-23-21(27)19(25-20(26)14-6-8-16(22)9-7-14)12-15-13-24-18-5-3-2-4-17(15)18/h2-9,13,19,24H,10-12H2,1H3,(H,23,27)(H,25,26)/t19-/m0/s1";"OZVWYEINKAXPID-IBGZPJMESA-N";"E3Nonbinder";"unique"
"JR_0487";"COCCNS(=O)(=O)c1ccc(C(=O)NCC2CCCO2)cc1";"InChI=1S/C15H22N2O5S/c1-21-10-8-17-23(19,20)14-6-4-12(5-7-14)15(18)16-11-13-3-2-9-22-13/h4-7,13,17H,2-3,8-11H2,1H3,(H,16,18)/t13-/m1/s1";"AJQKKQJVEUPQFZ-CYBMUJFWSA-N";"E3Nonbinder";"unique"
"JR_0490";"COCCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OC(F)F)cc1";"InChI=1S/C16H18F2N2O5/c1-9-12(14(21)24-8-7-23-2)13(20-16(22)19-9)10-3-5-11(6-4-10)25-15(17)18/h3-6,13,15H,7-8H2,1-2H3,(H2,19,20,22)/t13-/m0/s1";"GBKJGDHFQKPGKL-ZDUSSCGKSA-N";"E3Nonbinder";"unique"
"JR_0495";"COCCOc1ccc(S(=O)(=O)NC2CCCCNC2=O)cc1";"InChI=1S/C15H22N2O5S/c1-21-10-11-22-12-5-7-13(8-6-12)23(19,20)17-14-4-2-3-9-16-15(14)18/h5-8,14,17H,2-4,9-11H2,1H3,(H,16,18)/t14-/m0/s1";"KOPJSACAOGFDBN-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0496";"COCCOc1ccc(C(C)NC(=O)c2ccc(C)cc2)cc1OC";"InChI=1S/C20H25NO4/c1-14-5-7-16(8-6-14)20(22)21-15(2)17-9-10-18(19(13-17)24-4)25-12-11-23-3/h5-10,13,15H,11-12H2,1-4H3,(H,21,22)/t15-/m0/s1";"UZRQXUWERSEQBY-HNNXBMFYSA-N";"E3Nonbinder";"unique"
"JR_0497";"COCCC(C)NC(=O)c1cc(=O)[nH]c2ccccc12";"InChI=1S/C15H18N2O3/c1-10(7-8-20-2)16-15(19)12-9-14(18)17-13-6-4-3-5-11(12)13/h3-6,9-10H,7-8H2,1-2H3,(H,16,19)(H,17,18)/t10-/m0/s1";"KAKASTYLDGWAMH-JTQLQIEISA-N";"E3Nonbinder";"unique"
"JR_0498";"COCCn1cc(NC(=O)N2CCCCC2Cc2ccccc2)cn1";"InChI=1S/C19H26N4O2/c1-25-12-11-22-15-17(14-20-22)21-19(24)23-10-6-5-9-18(23)13-16-7-3-2-4-8-16/h2-4,7-8,14-15,18H,5-6,9-13H2,1H3,(H,21,24)/t18-/m1/s1";"BXVVZIBUNOFLQW-GOSISDBHSA-N";"E3Nonbinder";"unique"
"JR_0499";"COCC(C)NC(=O)C[NH+](Cc1ccccc1)C(C)C";"InChI=1S/C16H26N2O2/c1-13(2)18(10-15-8-6-5-7-9-15)11-16(19)17-14(3)12-20-4/h5-9,13-14H,10-12H2,1-4H3,(H,17,19)/p+1/t14-/m0/s1";"SMDFWCVEITYIIR-AWEZNQCLSA-O";"E3Nonbinder";"unique"
"JR_0500";"COCC(C)NC(=O)COc1cccc(C(C)C)c1";"InChI=1S/C15H23NO3/c1-11(2)13-6-5-7-14(8-13)19-10-15(17)16-12(3)9-18-4/h5-8,11-12H,9-10H2,1-4H3,(H,16,17)/t12-/m0/s1";"NTTZUUMEZOFKLQ-LBPRGKRZSA-N";"E3Nonbinder";"unique"
"JR_0501";"COCC(C)NC(=O)c1cc2ccccc2[nH]1";"InChI=1S/C13H16N2O2/c1-9(8-17-2)14-13(16)12-7-10-5-3-4-6-11(10)15-12/h3-7,9,15H,8H2,1-2H3,(H,14,16)/t9-/m0/s1";"ZNTNBNORWDBHIC-VIFPVBQESA-N";"E3Nonbinder";"unique"
"JR_0502";"COCC(C)NC(=O)c1ccc(S(=O)(=O)NC(C)(C)C)cc1";"InChI=1S/C15H24N2O4S/c1-11(10-21-5)16-14(18)12-6-8-13(9-7-12)22(19,20)17-15(2,3)4/h6-9,11,17H,10H2,1-5H3,(H,16,18)/t11-/m0/s1";"NABBRIMHDCCGBP-NSHDSACASA-N";"E3Nonbinder";"unique"
"JR_0503";"CONC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O";"InChI=1S/C15H17N3O4/c1-22-17-12(19)9-18-13(20)15(16-14(18)21)8-4-6-10-5-2-3-7-11(10)15/h2-3,5,7H,4,6,8-9H2,1H3,(H,16,21)(H,17,19)/t15-/m1/s1";"FZXPHCDVZRQVNP-OAHLLOKOSA-N";"E3Nonbinder";"unique"
"JR_0504";"COc1c(C[NH2+]C(c2ccccc2)c2ccccn2)c(C)nn1C";"InChI=1S/C19H22N4O/c1-14-16(19(24-3)23(2)22-14)13-21-18(15-9-5-4-6-10-15)17-11-7-8-12-20-17/h4-12,18,21H,13H2,1-3H3/p+1/t18-/m0/s1";"VVBHJTQBIVEDDD-SFHVURJKSA-O";"E3Nonbinder";"unique"
"JR_0505";"COc1cc(C(=O)N(C)CC(C)C#N)ccc1OCc1ccccc1";"InChI=1S/C20H22N2O3/c1-15(12-21)13-22(2)20(23)17-9-10-18(19(11-17)24-3)25-14-16-7-5-4-6-8-16/h4-11,15H,13-14H2,1-3H3/t15-/m1/s1";"KLANZYZYHHKSMV-OAHLLOKOSA-N";"E3Nonbinder";"unique"
"JR_0506";"COc1cc(C(=O)NC(C(=O)N(C)C)C(C)C)cc2c1OCCO2";"InChI=1S/C17H24N2O5/c1-10(2)14(17(21)19(3)4)18-16(20)11-8-12(22-5)15-13(9-11)23-6-7-24-15/h8-10,14H,6-7H2,1-5H3,(H,18,20)/t14-/m0/s1";"RBJGEYSJHLLMGV-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0507";"COc1cc(C(=O)NC(C(=O)Nc2ccc(OC(F)F)cc2)C(C)C)cc(OC)c1OC";"InChI=1S/C22H26F2N2O6/c1-12(2)18(21(28)25-14-6-8-15(9-7-14)32-22(23)24)26-20(27)13-10-16(29-3)19(31-5)17(11-13)30-4/h6-12,18,22H,1-5H3,(H,25,28)(H,26,27)/t18-/m0/s1";"MVVNUXWSGVLSQL-SFHVURJKSA-N";"E3Nonbinder";"unique"
"JR_0508";"COc1cc(C)c(S(=O)(=O)N2CCCC2C(N)=O)cc1OC";"InChI=1S/C14H20N2O5S/c1-9-7-11(20-2)12(21-3)8-13(9)22(18,19)16-6-4-5-10(16)14(15)17/h7-8,10H,4-6H2,1-3H3,(H2,15,17)/t10-/m0/s1";"BLHYNXNOBPTQTC-JTQLQIEISA-N";"E3Nonbinder";"unique"
"JR_0509";"COc1cc(C)c(C(C)NC(=O)c2cc(C)no2)cc1OC";"InChI=1S/C16H20N2O4/c1-9-6-13(20-4)14(21-5)8-12(9)11(3)17-16(19)15-7-10(2)18-22-15/h6-8,11H,1-5H3,(H,17,19)/t11-/m0/s1";"MCYUJEJGOZCQCK-NSHDSACASA-N";"E3Nonbinder";"unique"
"JR_0510";"COc1cc(C)cc(OC)c1OCC(=O)Nc1ccccc1F";"InChI=1S/C17H18FNO4/c1-11-8-14(21-2)17(15(9-11)22-3)23-10-16(20)19-13-7-5-4-6-12(13)18/h4-9H,10H2,1-3H3,(H,19,20)";"REMROQHBEILZHY-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"JR_0511";"COc1cc(/C=C2\C(=O)c3ccccc3OC2c2ccccc2)ccc1O";"InChI=1S/C23H18O4/c1-26-21-14-15(11-12-19(21)24)13-18-22(25)17-9-5-6-10-20(17)27-23(18)16-7-3-2-4-8-16/h2-14,23-24H,1H3/b18-13+/t23-/m1/s1";"BOTXAQMAKHRBOR-PZSRYKBRSA-N";"E3Nonbinder";"unique"
"JR_0518";"COc1cc(C[NH2+]C(c2ccccc2)C(C)C)cc(OC)c1OC";"InChI=1S/C20H27NO3/c1-14(2)19(16-9-7-6-8-10-16)21-13-15-11-17(22-3)20(24-5)18(12-15)23-4/h6-12,14,19,21H,13H2,1-5H3/p+1/t19-/m0/s1";"DXISTWNMQMYDLA-IBGZPJMESA-O";"E3Nonbinder";"unique"
"JR_0519";"COc1cc(N)c(Cl)cc1C(=O)OC(C)C#N";"InChI=1S/C11H11ClN2O3/c1-6(5-13)17-11(15)7-3-8(12)9(14)4-10(7)16-2/h3-4,6H,14H2,1-2H3/t6-/m0/s1";"IMXKIIHZRYEYHR-LURJTMIESA-N";"E3Nonbinder";"unique"
"JR_0522";"COc1cc(NC(=O)CN(C)C2CCc3ccccc32)cc(OC)c1";"InChI=1S/C20H24N2O3/c1-22(19-9-8-14-6-4-5-7-18(14)19)13-20(23)21-15-10-16(24-2)12-17(11-15)25-3/h4-7,10-12,19H,8-9,13H2,1-3H3,(H,21,23)/t19-/m0/s1";"VHUKDOSKGYUHDS-IBGZPJMESA-N";"E3Nonbinder";"unique"
"JR_0523";"COc1cc(NC(=O)C2CCCN(C(=O)c3ccoc3)C2)cc(OC)c1";"InChI=1S/C19H22N2O5/c1-24-16-8-15(9-17(10-16)25-2)20-18(22)13-4-3-6-21(11-13)19(23)14-5-7-26-12-14/h5,7-10,12-13H,3-4,6,11H2,1-2H3,(H,20,22)/t13-/m0/s1";"NIMAKSUDPXPMNC-ZDUSSCGKSA-N";"E3Nonbinder";"unique"
"JR_0524";"COc1cc(OC)c2[nH]c(C(=O)OC(C)C(=O)NC(C)(C)C)cc2c1";"InChI=1S/C18H24N2O5/c1-10(16(21)20-18(2,3)4)25-17(22)13-8-11-7-12(23-5)9-14(24-6)15(11)19-13/h7-10,19H,1-6H3,(H,20,21)/t10-/m0/s1";"ALMZRMNXCBUWFU-JTQLQIEISA-N";"E3Nonbinder";"unique"
"JR_0525";"COc1cc(OC)cc(C(=O)NC2(C)CCS(=O)(=O)C2)c1";"InChI=1S/C14H19NO5S/c1-14(4-5-21(17,18)9-14)15-13(16)10-6-11(19-2)8-12(7-10)20-3/h6-8H,4-5,9H2,1-3H3,(H,15,16)/t14-/m0/s1";"LOWNGLKNGKGCNB-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0526";"COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)CCc1c[nH]c3ccccc13)CC2";"InChI=1S/C28H28N2O3/c1-32-25-16-20-14-15-30(27(31)13-12-21-18-29-24-11-7-6-10-22(21)24)28(19-8-4-3-5-9-19)23(20)17-26(25)33-2/h3-11,16-18,28-29H,12-15H2,1-2H3/t28-/m0/s1";"FWDYCQVWEBDGLL-NDEPHWFRSA-N";"E3Nonbinder";"unique"
"JR_0527";"COc1ccc(-c2cc(CS(=O)Cc3ccccc3F)on2)cc1";"InChI=1S/C18H16FNO3S/c1-22-15-8-6-13(7-9-15)18-10-16(23-20-18)12-24(21)11-14-4-2-3-5-17(14)19/h2-10H,11-12H2,1H3/t24-/m0/s1";"UEHKOQPPQCRWLB-DEOSSOPVSA-N";"E3Nonbinder";"unique"
"JR_0528";"COc1ccc(-c2nc(CN3C(=O)NC(C(C)C)C3=O)cs2)cc1OC";"InChI=1S/C18H21N3O4S/c1-10(2)15-17(22)21(18(23)20-15)8-12-9-26-16(19-12)11-5-6-13(24-3)14(7-11)25-4/h5-7,9-10,15H,8H2,1-4H3,(H,20,23)/t15-/m0/s1";"AOEUZZQMTXNDOL-HNNXBMFYSA-N";"E3Nonbinder";"unique"
"JR_0529";"COc1ccc(-c2nnc(SCC(=O)N3CCCC3c3cccs3)[nH]2)cc1";"InChI=1S/C19H20N4O2S2/c1-25-14-8-6-13(7-9-14)18-20-19(22-21-18)27-12-17(24)23-10-2-4-15(23)16-5-3-11-26-16/h3,5-9,11,15H,2,4,10,12H2,1H3,(H,20,21,22)/t15-/m0/s1";"VLBWJILVRMYTMR-HNNXBMFYSA-N";"E3Nonbinder";"unique"
"JR_0530";"COc1ccc(-c2nnn(CC(O)c3ccccc3F)n2)cc1OC";"InChI=1S/C17H17FN4O3/c1-24-15-8-7-11(9-16(15)25-2)17-19-21-22(20-17)10-14(23)12-5-3-4-6-13(12)18/h3-9,14,23H,10H2,1-2H3/t14-/m0/s1";"MIAVPTQXBZOKIO-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0531";"COc1ccc(Br)c(C(=O)N(C)C(C)c2ccc(S(C)(=O)=O)cc2)c1";"InChI=1S/C18H20BrNO4S/c1-12(13-5-8-15(9-6-13)25(4,22)23)20(2)18(21)16-11-14(24-3)7-10-17(16)19/h5-12H,1-4H3/t12-/m0/s1";"WWYAOVAASXCISG-LBPRGKRZSA-N";"E3Nonbinder";"unique"
"JR_0532";"COc1ccc(C(=O)C2CCN(C(=O)C3CCCN(C(=O)c4cccs4)C3)CC2)cc1";"InChI=1S/C24H28N2O4S/c1-30-20-8-6-17(7-9-20)22(27)18-10-13-25(14-11-18)23(28)19-4-2-12-26(16-19)24(29)21-5-3-15-31-21/h3,5-9,15,18-19H,2,4,10-14,16H2,1H3/t19-/m0/s1";"UXVHMBVLKGEPRH-IBGZPJMESA-N";"E3Nonbinder";"unique"
"JR_0533";"COc1ccc(C(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)cc1";"InChI=1S/C20H18N2O4/c1-26-15-8-6-14(7-9-15)17(23)12-22-18(24)20(21-19(22)25)11-10-13-4-2-3-5-16(13)20/h2-9H,10-12H2,1H3,(H,21,25)/t20-/m0/s1";"XPZXEDBPASIOFP-FQEVSTJZSA-N";"E3Nonbinder";"unique"
"JR_0534";"COc1ccc(C(=O)NC(C(=O)Nc2ccc(F)c(F)c2)C(C)C)cc1";"InChI=1S/C19H20F2N2O3/c1-11(2)17(19(25)22-13-6-9-15(20)16(21)10-13)23-18(24)12-4-7-14(26-3)8-5-12/h4-11,17H,1-3H3,(H,22,25)(H,23,24)/t17-/m0/s1";"DXRQTNNXIUHEOE-KRWDZBQOSA-N";"E3Nonbinder";"unique"
"JR_0537";"COc1ccc(C(=O)OC(C)C(=O)NCc2ccc3c(c2)OCO3)c(O)c1";"InChI=1S/C19H19NO7/c1-11(27-19(23)14-5-4-13(24-2)8-15(14)21)18(22)20-9-12-3-6-16-17(7-12)26-10-25-16/h3-8,11,21H,9-10H2,1-2H3,(H,20,22)/t11-/m0/s1";"XXNOVGVTRUFSIE-NSHDSACASA-N";"E3Nonbinder";"unique"
"JR_0538";"COc1ccc(C(CNC(=O)c2cccc(Oc3ccccc3)c2)[NH+](C)C)cc1";"InChI=1S/C24H26N2O3/c1-26(2)23(18-12-14-20(28-3)15-13-18)17-25-24(27)19-8-7-11-22(16-19)29-21-9-5-4-6-10-21/h4-16,23H,17H2,1-3H3,(H,25,27)/p+1/t23-/m0/s1";"BWLUKABDQXRXCB-QHCPKHFHSA-O";"E3Nonbinder";"unique"
"JR_0541";"COc1ccc(C(=O)/C(C#N)=C2\NN=C(N3CCOCC3)N2c2ccccc2)cc1OC";"InChI=1S/C23H23N5O4/c1-30-19-9-8-16(14-20(19)31-2)21(29)18(15-24)22-25-26-23(27-10-12-32-13-11-27)28(22)17-6-4-3-5-7-17/h3-9,14,25H,10-13H2,1-2H3/b22-18+";"ZQODPCNOFZOCOD-RELWKKBWSA-N";"E3Nonbinder";"unique"
"JR_0542";"COc1ccc(C(OCC2CO2)c2ccc(OC)cc2)cc1";"InChI=1S/C18H20O4/c1-19-15-7-3-13(4-8-15)18(22-12-17-11-21-17)14-5-9-16(20-2)10-6-14/h3-10,17-18H,11-12H2,1-2H3/t17-/m1/s1";"CZLZYQVLFWUWKL-QGZVFWFLSA-N";"E3Nonbinder";"unique"
"JR_0543";"COc1ccc(C)cc1C(=O)CSc1nnnn1CC1CCCO1";"InChI=1S/C16H20N4O3S/c1-11-5-6-15(22-2)13(8-11)14(21)10-24-16-17-18-19-20(16)9-12-4-3-7-23-12/h5-6,8,12H,3-4,7,9-10H2,1-2H3/t12-/m1/s1";"VTKJCEQEVZYLGT-GFCCVEGCSA-N";"E3Nonbinder";"unique"
"JR_0544";"COc1ccc(C2=NN(C(C)=O)C(c3ccc4ncccc4c3)C2)cc1";"InChI=1S/C21H19N3O2/c1-14(25)24-21(17-7-10-19-16(12-17)4-3-11-22-19)13-20(23-24)15-5-8-18(26-2)9-6-15/h3-12,21H,13H2,1-2H3/t21-/m0/s1";"FTOCHWXZWLLUFO-NRFANRHFSA-N";"E3Nonbinder";"unique"
"JR_0545";"COc1ccc(C2CCCCCN2S(=O)(=O)c2cccs2)cc1";"InChI=1S/C17H21NO3S2/c1-21-15-10-8-14(9-11-15)16-6-3-2-4-12-18(16)23(19,20)17-7-5-13-22-17/h5,7-11,13,16H,2-4,6,12H2,1H3/t16-/m0/s1";"AHTUMFUCUWCFFE-INIZCTEOSA-N";"E3Nonbinder";"unique"
"JR_0546";"COc1ccc(C2C[NH2+]C3(CC(=O)CC(C)(C)C3)c3[nH]c4ccccc4c32)cc1";"InChI=1S/C25H28N2O2/c1-24(2)12-17(28)13-25(15-24)23-22(19-6-4-5-7-21(19)27-23)20(14-26-25)16-8-10-18(29-3)11-9-16/h4-11,20,26-27H,12-15H2,1-3H3/p+1/t20-,25+/m0/s1";"GRPYXJAAELENBN-NBGIEHNGSA-O";"E3Nonbinder";"unique"
"JR_0553";"COc1ccc(CC(=O)N(C)C(C)c2ccccc2)cc1";"InChI=1S/C18H21NO2/c1-14(16-7-5-4-6-8-16)19(2)18(20)13-15-9-11-17(21-3)12-10-15/h4-12,14H,13H2,1-3H3/t14-/m0/s1";"NCIRGARWBXPHRP-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0556";"COc1ccc(CC(=O)NC(CN2CCCC2=O)c2ccccc2)cc1";"InChI=1S/C21H24N2O3/c1-26-18-11-9-16(10-12-18)14-20(24)22-19(17-6-3-2-4-7-17)15-23-13-5-8-21(23)25/h2-4,6-7,9-12,19H,5,8,13-15H2,1H3,(H,22,24)/t19-/m0/s1";"NBRTWPMGKIDXOV-IBGZPJMESA-N";"E3Nonbinder";"unique"
"JR_0557";"COc1ccc(CC(=O)OC2CCC[NH+](C)C2)cc1";"InChI=1S/C15H21NO3/c1-16-9-3-4-14(11-16)19-15(17)10-12-5-7-13(18-2)8-6-12/h5-8,14H,3-4,9-11H2,1-2H3/p+1/t14-/m0/s1";"LQYCBEYRAHDIRD-AWEZNQCLSA-O";"E3Nonbinder";"unique"
"JR_0558";"COc1ccc(CCC(=O)N2CCN(CC(O)c3ccccc3)CC2)cc1";"InChI=1S/C22H28N2O3/c1-27-20-10-7-18(8-11-20)9-12-22(26)24-15-13-23(14-16-24)17-21(25)19-5-3-2-4-6-19/h2-8,10-11,21,25H,9,12-17H2,1H3/t21-/m0/s1";"FPRKXBCSFNUELI-NRFANRHFSA-N";"E3Nonbinder";"unique"
"JR_0559";"COc1ccc(CCC(=O)NCC(C)[NH+]2CCC(C)CC2)c(OC)c1OC";"InChI=1S/C21H34N2O4/c1-15-10-12-23(13-11-15)16(2)14-22-19(24)9-7-17-6-8-18(25-3)21(27-5)20(17)26-4/h6,8,15-16H,7,9-14H2,1-5H3,(H,22,24)/p+1/t16-/m0/s1";"XRERZPNKCSAHAZ-INIZCTEOSA-O";"E3Nonbinder";"unique"
"JR_0560";"COc1ccc(CCC(=O)NC2CCCCNC2=O)cc1";"InChI=1S/C16H22N2O3/c1-21-13-8-5-12(6-9-13)7-10-15(19)18-14-4-2-3-11-17-16(14)20/h5-6,8-9,14H,2-4,7,10-11H2,1H3,(H,17,20)(H,18,19)/t14-/m0/s1";"HDVXEVYVTPHKED-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0561";"COc1ccc(CCNC(=O)C23CC4CC(C2)CC(c2ccccc2)(C4)C3)cc1OC";"InChI=1S/C27H33NO3/c1-30-23-9-8-19(13-24(23)31-2)10-11-28-25(29)27-16-20-12-21(17-27)15-26(14-20,18-27)22-6-4-3-5-7-22/h3-9,13,20-21H,10-12,14-18H2,1-2H3,(H,28,29)/t20-,21+,26+,27-";"SWXLLKOAXPBDLW-OPIFHRFKSA-N";"E3Nonbinder";"unique"
"JR_0562";"COc1ccc(CCNC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1OC";"InChI=1S/C20H30N2O5/c1-20(2,3)27-19(24)22-12-6-7-15(22)18(23)21-11-10-14-8-9-16(25-4)17(13-14)26-5/h8-9,13,15H,6-7,10-12H2,1-5H3,(H,21,23)/t15-/m0/s1";"IVMGSLLVSGAVQX-HNNXBMFYSA-N";"E3Nonbinder";"unique"
"JR_0565";"COc1ccc(CN(C)C(=O)C2CCN(C(N)=O)CC2)cc1";"InChI=1S/C16H23N3O3/c1-18(11-12-3-5-14(22-2)6-4-12)15(20)13-7-9-19(10-8-13)16(17)21/h3-6,13H,7-11H2,1-2H3,(H2,17,21)";"AOOXDNABBLPOJJ-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"JR_0566";"COc1ccc(CN(Cc2cnn(-c3ccccc3)c2)C2CCS(=O)(=O)C2)cc1";"InChI=1S/C22H25N3O3S/c1-28-22-9-7-18(8-10-22)14-24(21-11-12-29(26,27)17-21)15-19-13-23-25(16-19)20-5-3-2-4-6-20/h2-10,13,16,21H,11-12,14-15,17H2,1H3/t21-/m0/s1";"XNQNCQSZQZEHDP-NRFANRHFSA-N";"E3Nonbinder";"unique"
"JR_0567";"COc1ccc(CN(C2CCS(=O)(=O)C2)S(=O)(=O)c2cccs2)cc1";"InChI=1S/C16H19NO5S3/c1-22-15-6-4-13(5-7-15)11-17(14-8-10-24(18,19)12-14)25(20,21)16-3-2-9-23-16/h2-7,9,14H,8,10-12H2,1H3/t14-/m0/s1";"KOLIZVXHXTXFNB-AWEZNQCLSA-N";"E3Nonbinder";"unique"
"JR_0568";"COc1ccc(CNC(=O)c2cc(-c3ccncc3)on2)cc1OC";"InChI=1S/C18H17N3O4/c1-23-15-4-3-12(9-17(15)24-2)11-20-18(22)14-10-16(25-21-14)13-5-7-19-8-6-13/h3-10H,11H2,1-2H3,(H,20,22)";"HOEOGFQMEMMIHD-UHFFFAOYSA-N";"E3Nonbinder";"unique"
